AAPL (APPLE INC),109.80,-0.03,
Nov 04 2016 @ 14:35 ET,Bid,109.79,Ask,109.80,Size,13x6,Vol,20523482,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
16 Nov 100.00 (AAPL1604K100-K),0.0,0.0,9.70,9.85,0,117,16 Nov 100.00 (AAPL1604W100-K),0.04,0.0,0.0,2.13,0,18617,
16 Nov 100.00 (AAPL1604K100-O),14.10,0.0,9.70,9.85,0,117,16 Nov 100.00 (AAPL1604W100-O),0.03,0.0,0.0,0.01,0,18617,
16 Nov 100.00 (AAPL1604K100-P),9.00,-3.10,9.70,9.85,2,117,16 Nov 100.00 (AAPL1604W100-P),0.01,0.0,0.0,0.10,0,18617,
16 Nov 100.00 (AAPL1604K100-S),13.65,0.0,9.70,9.85,0,117,16 Nov 100.00 (AAPL1604W100-S),0.01,0.0,0.0,0.32,0,18617,
16 Nov 100.00 (AAPL1604K100-X),11.85,0.0,9.70,9.85,0,117,16 Nov 100.00 (AAPL1604W100-X),0.01,0.0,0.0,0.12,0,18617,
16 Nov 100.00 (AAPL1604K100-Y),13.84,0.0,9.70,9.85,0,117,16 Nov 100.00 (AAPL1604W100-Y),0.01,0.0,0.0,0.01,0,18617,
16 Nov 101.00 (AAPL1604K101),10.89,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101),0.01,0.0,0.0,0.01,5,2686,
16 Nov 101.00 (AAPL1604K101-3),13.45,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101-3),0.05,0.0,0.0,0.02,0,2686,
16 Nov 101.00 (AAPL1604K101-4),12.30,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101-4),0.05,0.0,0.0,0.01,0,2686,
16 Nov 101.00 (AAPL1604K101-8),0.0,0.0,8.35,9.45,0,0,16 Nov 101.00 (AAPL1604W101-8),0.01,0.0,0.0,0.02,5,2686,
16 Nov 101.00 (AAPL1604K101-A),0.0,0.0,8.35,9.45,0,0,16 Nov 101.00 (AAPL1604W101-A),0.0,0.0,0.0,0.01,0,2686,
16 Nov 101.00 (AAPL1604K101-B),0.0,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101-B),0.02,0.0,0.0,0.38,0,2686,
16 Nov 101.00 (AAPL1604K101-E),10.89,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101-E),0.02,0.0,0.0,0.03,0,2686,
16 Nov 101.00 (AAPL1604K101-I),13.95,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101-I),0.01,0.0,0.0,0.01,0,2686,
16 Nov 101.00 (AAPL1604K101-J),0.0,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101-J),0.0,0.0,0.0,0.02,0,2686,
16 Nov 101.00 (AAPL1604K101-K),0.0,0.0,6.65,10.25,0,0,16 Nov 101.00 (AAPL1604W101-K),0.0,0.0,0.0,2.13,0,2686,
16 Nov 101.00 (AAPL1604K101-O),0.0,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101-O),0.03,0.0,0.0,0.02,0,2686,
16 Nov 101.00 (AAPL1604K101-P),0.0,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101-P),0.03,0.0,0.0,0.02,0,2686,
16 Nov 101.00 (AAPL1604K101-S),0.0,0.0,8.35,9.45,0,0,16 Nov 101.00 (AAPL1604W101-S),0.53,0.0,0.0,0.02,0,2686,
16 Nov 101.00 (AAPL1604K101-X),0.0,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101-X),0.03,0.0,0.0,0.02,0,2686,
16 Nov 101.00 (AAPL1604K101-Y),0.0,0.0,8.60,9.20,0,0,16 Nov 101.00 (AAPL1604W101-Y),0.01,0.0,0.0,0.01,0,2686,
16 Nov 102.00 (AAPL1604K102),7.56,-1.56,7.70,7.90,1,1,16 Nov 102.00 (AAPL1604W102),0.01,0.0,0.0,0.01,0,6415,
16 Nov 102.00 (AAPL1604K102-3),11.85,0.0,7.70,7.90,0,1,16 Nov 102.00 (AAPL1604W102-3),0.0,0.0,0.0,0.02,0,6415,
16 Nov 102.00 (AAPL1604K102-4),0.0,0.0,7.70,7.90,0,1,16 Nov 102.00 (AAPL1604W102-4),0.03,0.0,0.0,0.01,0,6415,
16 Nov 102.00 (AAPL1604K102-8),9.12,0.0,7.65,8.05,0,1,16 Nov 102.00 (AAPL1604W102-8),0.02,0.0,0.0,0.02,0,6415,
16 Nov 102.00 (AAPL1604K102-A),13.05,0.0,7.70,7.90,0,1,16 Nov 102.00 (AAPL1604W102-A),0.01,0.0,0.0,0.01,0,6415,
16 Nov 102.00 (AAPL1604K102-B),7.56,-8.49,7.70,7.90,1,1,16 Nov 102.00 (AAPL1604W102-B),0.03,0.0,0.0,0.02,0,6415,
16 Nov 102.00 (AAPL1604K102-E),12.95,0.0,7.70,7.90,0,1,16 Nov 102.00 (AAPL1604W102-E),0.02,0.0,0.0,0.02,0,6415,
16 Nov 102.00 (AAPL1604K102-I),12.85,0.0,7.70,7.90,0,1,16 Nov 102.00 (AAPL1604W102-I),0.01,0.0,0.0,0.01,0,6415,
16 Nov 102.00 (AAPL1604K102-J),15.80,0.0,7.70,7.90,0,1,16 Nov 102.00 (AAPL1604W102-J),0.0,0.0,0.0,0.02,0,6415,
16 Nov 102.00 (AAPL1604K102-K),0.0,0.0,5.75,9.15,0,1,16 Nov 102.00 (AAPL1604W102-K),0.0,0.0,0.0,2.13,0,6415,
16 Nov 102.00 (AAPL1604K102-O),15.35,0.0,7.70,7.90,0,1,16 Nov 102.00 (AAPL1604W102-O),0.04,0.0,0.0,0.01,0,6415,
16 Nov 102.00 (AAPL1604K102-P),15.05,0.0,7.70,7.90,0,1,16 Nov 102.00 (AAPL1604W102-P),0.73,0.0,0.0,0.01,0,6415,
16 Nov 102.00 (AAPL1604K102-S),0.0,0.0,7.65,8.00,0,1,16 Nov 102.00 (AAPL1604W102-S),0.0,0.0,0.0,0.01,0,6415,
16 Nov 102.00 (AAPL1604K102-X),9.85,0.0,7.70,7.90,0,1,16 Nov 102.00 (AAPL1604W102-X),0.01,0.0,0.0,0.02,0,6415,
16 Nov 102.00 (AAPL1604K102-Y),0.0,0.0,7.70,7.90,0,1,16 Nov 102.00 (AAPL1604W102-Y),0.01,0.0,0.0,0.01,0,6415,
16 Nov 103.00 (AAPL1604K103),8.81,0.0,6.70,6.90,0,0,16 Nov 103.00 (AAPL1604W103),0.01,0.0,0.0,0.01,215,3309,
16 Nov 103.00 (AAPL1604K103-3),11.50,0.0,6.70,7.10,0,0,16 Nov 103.00 (AAPL1604W103-3),0.03,0.0,0.0,0.03,0,3309,
16 Nov 103.00 (AAPL1604K103-4),0.0,0.0,6.70,7.10,0,0,16 Nov 103.00 (AAPL1604W103-4),0.03,0.0,0.0,0.01,0,3309,
16 Nov 103.00 (AAPL1604K103-8),0.0,0.0,6.55,7.40,0,0,16 Nov 103.00 (AAPL1604W103-8),0.02,0.0,0.0,0.03,0,3309,
16 Nov 103.00 (AAPL1604K103-A),0.0,0.0,6.70,6.90,0,0,16 Nov 103.00 (AAPL1604W103-A),0.01,-0.02,0.0,0.01,45,3309,
16 Nov 103.00 (AAPL1604K103-B),0.0,0.0,6.70,7.10,0,0,16 Nov 103.00 (AAPL1604W103-B),0.01,0.0,0.0,0.03,0,3309,
16 Nov 103.00 (AAPL1604K103-E),8.81,0.0,6.70,7.10,0,0,16 Nov 103.00 (AAPL1604W103-E),0.01,-0.02,0.0,0.03,160,3309,
16 Nov 103.00 (AAPL1604K103-I),0.0,0.0,6.70,7.10,0,0,16 Nov 103.00 (AAPL1604W103-I),0.03,0.0,0.0,0.01,0,3309,
16 Nov 103.00 (AAPL1604K103-J),0.0,0.0,6.70,7.10,0,0,16 Nov 103.00 (AAPL1604W103-J),0.03,0.0,0.0,0.03,0,3309,
16 Nov 103.00 (AAPL1604K103-K),0.0,0.0,4.85,8.25,0,0,16 Nov 103.00 (AAPL1604W103-K),0.0,0.0,0.0,0.07,0,3309,
16 Nov 103.00 (AAPL1604K103-O),9.12,0.0,6.70,7.10,0,0,16 Nov 103.00 (AAPL1604W103-O),0.02,0.0,0.0,0.01,0,3309,
16 Nov 103.00 (AAPL1604K103-P),8.15,0.0,6.70,7.10,0,0,16 Nov 103.00 (AAPL1604W103-P),0.02,0.0,0.0,0.01,0,3309,
16 Nov 103.00 (AAPL1604K103-S),0.0,0.0,6.70,7.10,0,0,16 Nov 103.00 (AAPL1604W103-S),0.02,0.0,0.0,0.01,0,3309,
16 Nov 103.00 (AAPL1604K103-X),0.0,0.0,6.70,7.10,0,0,16 Nov 103.00 (AAPL1604W103-X),0.01,-0.02,0.0,0.01,10,3309,
16 Nov 103.00 (AAPL1604K103-Y),0.0,0.0,6.70,6.85,0,0,16 Nov 103.00 (AAPL1604W103-Y),0.03,0.0,0.0,0.01,0,3309,
16 Nov 104.00 (AAPL1604K104),7.84,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104),0.01,0.0,0.0,0.01,354,3747,
16 Nov 104.00 (AAPL1604K104-3),0.0,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-3),0.07,0.0,0.0,0.03,0,3747,
16 Nov 104.00 (AAPL1604K104-4),0.0,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-4),0.01,-0.02,0.0,0.03,137,3747,
16 Nov 104.00 (AAPL1604K104-8),10.01,0.0,5.50,6.60,0,1,16 Nov 104.00 (AAPL1604W104-8),0.01,-0.01,0.0,0.03,15,3747,
16 Nov 104.00 (AAPL1604K104-A),0.0,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-A),0.01,-0.02,0.0,0.03,1,3747,
16 Nov 104.00 (AAPL1604K104-B),0.0,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-B),0.03,0.0,0.0,0.03,0,3747,
16 Nov 104.00 (AAPL1604K104-E),7.84,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-E),0.03,0.0,0.0,0.03,0,3747,
16 Nov 104.00 (AAPL1604K104-I),11.20,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-I),0.01,-0.01,0.0,0.01,111,3747,
16 Nov 104.00 (AAPL1604K104-J),0.0,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-J),0.03,0.0,0.0,0.03,0,3747,
16 Nov 104.00 (AAPL1604K104-K),0.0,0.0,3.75,7.20,0,1,16 Nov 104.00 (AAPL1604W104-K),0.07,0.0,0.0,0.07,0,3747,
16 Nov 104.00 (AAPL1604K104-O),0.0,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-O),0.01,-0.02,0.0,0.01,85,3747,
16 Nov 104.00 (AAPL1604K104-P),0.0,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-P),0.01,-0.06,0.0,0.03,5,3747,
16 Nov 104.00 (AAPL1604K104-S),0.0,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-S),0.03,0.0,0.0,0.01,0,3747,
16 Nov 104.00 (AAPL1604K104-X),0.0,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-X),0.03,0.0,0.0,0.03,0,3747,
16 Nov 104.00 (AAPL1604K104-Y),0.0,0.0,5.70,6.20,0,1,16 Nov 104.00 (AAPL1604W104-Y),0.01,0.0,0.0,0.01,0,3747,
16 Nov 105.00 (AAPL1604K105),6.97,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105),0.01,-0.01,0.0,0.01,1174,3769,
16 Nov 105.00 (AAPL1604K105-3),11.90,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-3),0.01,-0.08,0.0,0.02,2,3769,
16 Nov 105.00 (AAPL1604K105-4),9.90,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-4),0.01,-0.01,0.0,0.02,120,3769,
16 Nov 105.00 (AAPL1604K105-8),6.97,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-8),0.01,-0.04,0.0,0.02,15,3769,
16 Nov 105.00 (AAPL1604K105-A),9.75,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-A),0.01,-0.02,0.0,0.02,20,3769,
16 Nov 105.00 (AAPL1604K105-B),9.99,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-B),0.01,0.0,0.0,0.02,0,3769,
16 Nov 105.00 (AAPL1604K105-E),6.69,0.0,4.70,5.00,0,1,16 Nov 105.00 (AAPL1604W105-E),0.01,-0.01,0.0,0.02,116,3769,
16 Nov 105.00 (AAPL1604K105-I),6.30,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-I),0.01,-0.02,0.0,0.01,128,3769,
16 Nov 105.00 (AAPL1604K105-J),6.30,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-J),0.05,0.0,0.0,0.02,0,3769,
16 Nov 105.00 (AAPL1604K105-K),0.0,0.0,2.78,6.10,0,1,16 Nov 105.00 (AAPL1604W105-K),0.0,0.0,0.0,0.07,0,3769,
16 Nov 105.00 (AAPL1604K105-O),6.30,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-O),0.02,0.0,0.0,0.01,0,3769,
16 Nov 105.00 (AAPL1604K105-P),6.96,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-P),0.07,0.0,0.0,0.02,0,3769,
16 Nov 105.00 (AAPL1604K105-S),0.0,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-S),0.01,-0.03,0.0,0.02,100,3769,
16 Nov 105.00 (AAPL1604K105-X),6.97,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-X),0.01,-0.01,0.0,0.02,130,3769,
16 Nov 105.00 (AAPL1604K105-Y),6.96,0.0,4.70,4.95,0,1,16 Nov 105.00 (AAPL1604W105-Y),0.01,-0.01,0.0,0.01,543,3769,
16 Nov 106.00 (AAPL1604K106),2.85,-3.00,3.70,3.90,55,0,16 Nov 106.00 (AAPL1604W106),0.01,-0.02,0.0,0.01,2515,6586,
16 Nov 106.00 (AAPL1604K106-3),0.0,0.0,3.70,3.90,0,0,16 Nov 106.00 (AAPL1604W106-3),0.01,-0.02,0.0,0.03,4,6586,
16 Nov 106.00 (AAPL1604K106-4),2.89,0.0,3.70,3.90,5,0,16 Nov 106.00 (AAPL1604W106-4),0.02,-0.02,0.0,0.02,354,6586,
16 Nov 106.00 (AAPL1604K106-8),5.85,0.0,3.70,3.90,0,0,16 Nov 106.00 (AAPL1604W106-8),0.01,-0.02,0.0,0.03,81,6586,
16 Nov 106.00 (AAPL1604K106-A),0.0,0.0,3.70,3.90,0,0,16 Nov 106.00 (AAPL1604W106-A),0.01,-0.02,0.0,0.03,90,6586,
16 Nov 106.00 (AAPL1604K106-B),9.03,0.0,3.70,3.90,0,0,16 Nov 106.00 (AAPL1604W106-B),0.03,0.0,0.0,0.03,0,6586,
16 Nov 106.00 (AAPL1604K106-E),3.22,-8.63,3.70,3.90,35,0,16 Nov 106.00 (AAPL1604W106-E),0.01,-0.02,0.0,0.03,111,6586,
16 Nov 106.00 (AAPL1604K106-I),2.66,-0.01,3.70,3.90,10,0,16 Nov 106.00 (AAPL1604W106-I),0.01,-0.02,0.0,0.01,864,6586,
16 Nov 106.00 (AAPL1604K106-J),0.0,0.0,3.70,3.90,0,0,16 Nov 106.00 (AAPL1604W106-J),0.01,-0.04,0.0,0.03,27,6586,
16 Nov 106.00 (AAPL1604K106-K),0.0,0.0,3.70,3.90,0,0,16 Nov 106.00 (AAPL1604W106-K),0.01,-0.06,0.0,0.06,21,6586,
16 Nov 106.00 (AAPL1604K106-O),2.85,-2.75,3.70,3.90,5,0,16 Nov 106.00 (AAPL1604W106-O),0.01,-0.03,0.0,0.03,15,6586,
16 Nov 106.00 (AAPL1604K106-P),8.50,0.0,3.70,3.90,0,0,16 Nov 106.00 (AAPL1604W106-P),0.01,-0.10,0.0,0.03,59,6586,
16 Nov 106.00 (AAPL1604K106-S),0.0,0.0,3.70,3.90,0,0,16 Nov 106.00 (AAPL1604W106-S),0.02,-0.01,0.0,0.03,43,6586,
16 Nov 106.00 (AAPL1604K106-X),5.85,0.0,3.70,3.90,0,0,16 Nov 106.00 (AAPL1604W106-X),0.01,-0.02,0.0,0.03,331,6586,
16 Nov 106.00 (AAPL1604K106-Y),11.45,0.0,3.70,3.90,0,0,16 Nov 106.00 (AAPL1604W106-Y),0.02,-0.09,0.0,0.01,515,6586,
16 Nov 107.00 (AAPL1604K107),2.90,-0.20,2.72,2.84,206,72,16 Nov 107.00 (AAPL1604W107),0.01,-0.04,0.01,0.02,2462,5971,
16 Nov 107.00 (AAPL1604K107-3),4.30,0.0,2.72,2.84,0,72,16 Nov 107.00 (AAPL1604W107-3),0.03,-0.03,0.01,0.04,226,5971,
16 Nov 107.00 (AAPL1604K107-4),4.00,0.0,2.72,2.84,0,72,16 Nov 107.00 (AAPL1604W107-4),0.03,-0.02,0.01,0.02,399,5971,
16 Nov 107.00 (AAPL1604K107-8),1.72,-2.65,2.72,2.84,14,72,16 Nov 107.00 (AAPL1604W107-8),0.03,-0.02,0.0,0.02,33,5971,
16 Nov 107.00 (AAPL1604K107-A),2.90,-1.45,2.72,2.84,50,72,16 Nov 107.00 (AAPL1604W107-A),0.06,0.0,0.01,0.02,0,5971,
16 Nov 107.00 (AAPL1604K107-B),5.62,0.0,2.72,2.84,0,72,16 Nov 107.00 (AAPL1604W107-B),0.05,+0.01,0.0,0.39,106,5971,
16 Nov 107.00 (AAPL1604K107-E),2.35,-2.07,2.72,2.84,51,72,16 Nov 107.00 (AAPL1604W107-E),0.02,-0.03,0.0,0.04,359,5971,
16 Nov 107.00 (AAPL1604K107-I),2.40,-0.58,2.72,2.84,1,72,16 Nov 107.00 (AAPL1604W107-I),0.01,-0.03,0.01,0.02,390,5971,
16 Nov 107.00 (AAPL1604K107-J),1.30,0.0,2.72,2.84,19,72,16 Nov 107.00 (AAPL1604W107-J),0.03,-0.03,0.0,0.03,1,5971,
16 Nov 107.00 (AAPL1604K107-K),0.0,0.0,2.72,2.84,0,72,16 Nov 107.00 (AAPL1604W107-K),0.0,0.0,0.0,0.07,0,5971,
16 Nov 107.00 (AAPL1604K107-O),5.00,0.0,2.72,2.84,0,72,16 Nov 107.00 (AAPL1604W107-O),0.02,-0.02,0.01,0.02,15,5971,
16 Nov 107.00 (AAPL1604K107-P),5.00,0.0,2.72,2.84,0,72,16 Nov 107.00 (AAPL1604W107-P),0.02,-0.03,0.01,0.03,16,5971,
16 Nov 107.00 (AAPL1604K107-S),5.10,0.0,2.72,2.84,0,72,16 Nov 107.00 (AAPL1604W107-S),0.01,-0.04,0.01,0.13,63,5971,
16 Nov 107.00 (AAPL1604K107-X),1.30,-1.80,2.72,2.84,71,72,16 Nov 107.00 (AAPL1604W107-X),0.02,-0.03,0.0,0.03,467,5971,
16 Nov 107.00 (AAPL1604K107-Y),4.47,0.0,2.72,2.84,0,72,16 Nov 107.00 (AAPL1604W107-Y),0.02,-0.03,0.01,0.02,387,5971,
16 Nov 108.00 (AAPL1604K108),1.85,-0.11,1.72,1.89,2646,374,16 Nov 108.00 (AAPL1604W108),0.02,-0.07,0.02,0.03,12286,7780,
16 Nov 108.00 (AAPL1604K108-3),1.64,-1.61,1.72,1.89,3,374,16 Nov 108.00 (AAPL1604W108-3),0.02,-0.10,0.0,0.03,104,7780,
16 Nov 108.00 (AAPL1604K108-4),1.71,-0.14,1.72,1.89,390,374,16 Nov 108.00 (AAPL1604W108-4),0.02,-0.09,0.01,0.04,720,7780,
16 Nov 108.00 (AAPL1604K108-8),1.03,-0.93,1.72,1.89,137,374,16 Nov 108.00 (AAPL1604W108-8),0.02,-0.08,0.01,0.05,304,7780,
16 Nov 108.00 (AAPL1604K108-A),1.64,-0.23,1.72,1.89,100,374,16 Nov 108.00 (AAPL1604W108-A),0.04,-0.04,0.01,0.04,924,7780,
16 Nov 108.00 (AAPL1604K108-B),1.64,-0.98,1.75,1.91,140,374,16 Nov 108.00 (AAPL1604W108-B),0.04,-0.06,0.0,0.04,368,7780,
16 Nov 108.00 (AAPL1604K108-E),1.85,-0.40,1.72,1.89,283,374,16 Nov 108.00 (AAPL1604W108-E),0.03,-0.06,0.01,0.04,2172,7780,
16 Nov 108.00 (AAPL1604K108-I),2.00,+0.27,1.72,1.89,755,374,16 Nov 108.00 (AAPL1604W108-I),0.02,-0.08,0.02,0.03,4242,7780,
16 Nov 108.00 (AAPL1604K108-J),1.64,-8.46,1.72,1.89,38,374,16 Nov 108.00 (AAPL1604W108-J),0.03,-0.08,0.01,0.04,22,7780,
16 Nov 108.00 (AAPL1604K108-K),0.0,0.0,1.72,1.89,0,374,16 Nov 108.00 (AAPL1604W108-K),0.22,0.0,0.01,0.08,0,7780,
16 Nov 108.00 (AAPL1604K108-O),1.85,-0.15,1.75,1.91,349,374,16 Nov 108.00 (AAPL1604W108-O),0.03,-0.06,0.02,0.03,740,7780,
16 Nov 108.00 (AAPL1604K108-P),2.00,-0.02,1.72,1.89,339,374,16 Nov 108.00 (AAPL1604W108-P),0.02,-0.07,0.0,0.04,401,7780,
16 Nov 108.00 (AAPL1604K108-S),0.80,-0.40,1.72,1.89,17,374,16 Nov 108.00 (AAPL1604W108-S),0.02,-0.08,0.01,0.04,357,7780,
16 Nov 108.00 (AAPL1604K108-X),1.68,-0.37,1.72,1.89,85,374,16 Nov 108.00 (AAPL1604W108-X),0.02,-0.07,0.01,0.04,1422,7780,
16 Nov 108.00 (AAPL1604K108-Y),1.50,-8.99,1.75,1.91,10,374,16 Nov 108.00 (AAPL1604W108-Y),0.03,-0.07,0.0,0.03,510,7780,
16 Nov 109.00 (AAPL1604K109),0.77,-0.32,0.78,0.86,17344,1455,16 Nov 109.00 (AAPL1604W109),0.04,-0.19,0.03,0.05,25652,8772,
16 Nov 109.00 (AAPL1604K109-3),0.99,-1.60,0.77,0.86,342,1455,16 Nov 109.00 (AAPL1604W109-3),0.04,-0.20,0.03,0.05,455,8772,
16 Nov 109.00 (AAPL1604K109-4),0.90,-0.14,0.77,0.86,2689,1455,16 Nov 109.00 (AAPL1604W109-4),0.04,-0.18,0.03,0.05,2916,8772,
16 Nov 109.00 (AAPL1604K109-8),0.93,-0.16,0.76,0.87,248,1455,16 Nov 109.00 (AAPL1604W109-8),0.03,-0.22,0.03,0.05,631,8772,
16 Nov 109.00 (AAPL1604K109-A),0.90,-0.16,0.77,0.86,638,1455,16 Nov 109.00 (AAPL1604W109-A),0.04,-0.19,0.03,0.05,1649,8772,
16 Nov 109.00 (AAPL1604K109-B),1.04,-0.18,0.77,0.86,654,1455,16 Nov 109.00 (AAPL1604W109-B),0.04,-0.19,0.01,0.42,604,8772,
16 Nov 109.00 (AAPL1604K109-E),0.84,-0.22,0.76,0.87,2236,1455,16 Nov 109.00 (AAPL1604W109-E),0.04,-0.19,0.03,0.05,4207,8772,
16 Nov 109.00 (AAPL1604K109-I),0.77,-0.33,0.76,0.87,4635,1455,16 Nov 109.00 (AAPL1604W109-I),0.04,-0.19,0.03,0.05,5325,8772,
16 Nov 109.00 (AAPL1604K109-J),0.73,-0.36,0.77,0.86,106,1455,16 Nov 109.00 (AAPL1604W109-J),0.03,-0.22,0.03,0.07,129,8772,
16 Nov 109.00 (AAPL1604K109-K),1.07,-1.53,0.77,0.86,2,1455,16 Nov 109.00 (AAPL1604W109-K),0.19,0.0,0.03,0.05,0,8772,
16 Nov 109.00 (AAPL1604K109-O),0.90,-0.20,0.76,0.87,1458,1455,16 Nov 109.00 (AAPL1604W109-O),0.03,-0.20,0.03,0.05,3073,8772,
16 Nov 109.00 (AAPL1604K109-P),0.88,-0.22,0.77,0.86,2757,1455,16 Nov 109.00 (AAPL1604W109-P),0.05,-0.19,0.02,0.08,2533,8772,
16 Nov 109.00 (AAPL1604K109-S),0.90,-0.37,0.76,0.87,295,1455,16 Nov 109.00 (AAPL1604W109-S),0.03,-0.21,0.03,0.05,1178,8772,
16 Nov 109.00 (AAPL1604K109-X),1.15,+0.08,0.77,0.86,1155,1455,16 Nov 109.00 (AAPL1604W109-X),0.03,-0.19,0.03,0.05,2412,8772,
16 Nov 109.00 (AAPL1604K109-Y),0.87,-1.90,0.77,0.86,129,1455,16 Nov 109.00 (AAPL1604W109-Y),0.04,-0.19,0.03,0.05,540,8772,
16 Nov 110.00 (AAPL1604K110),0.11,-0.29,0.09,0.11,39618,6711,16 Nov 110.00 (AAPL1604W110),0.32,-0.26,0.30,0.33,15960,10258,
16 Nov 110.00 (AAPL1604K110-3),0.14,-0.28,0.04,0.11,633,6711,16 Nov 110.00 (AAPL1604W110-3),0.24,-0.31,0.32,0.37,118,10258,
16 Nov 110.00 (AAPL1604K110-4),0.12,-0.29,0.07,0.11,3767,6711,16 Nov 110.00 (AAPL1604W110-4),0.35,-0.32,0.32,0.36,1418,10258,
16 Nov 110.00 (AAPL1604K110-8),0.15,-0.27,0.06,0.13,1495,6711,16 Nov 110.00 (AAPL1604W110-8),0.30,-0.28,0.32,0.42,644,10258,
16 Nov 110.00 (AAPL1604K110-A),0.11,-0.31,0.09,0.12,2834,6711,16 Nov 110.00 (AAPL1604W110-A),0.27,-0.30,0.32,0.40,570,10258,
16 Nov 110.00 (AAPL1604K110-B),0.11,-0.20,0.07,0.11,750,6711,16 Nov 110.00 (AAPL1604W110-B),0.32,-0.26,0.28,0.43,165,10258,
16 Nov 110.00 (AAPL1604K110-E),0.10,-0.31,0.07,0.11,6663,6711,16 Nov 110.00 (AAPL1604W110-E),0.35,-0.23,0.32,0.36,2776,10258,
16 Nov 110.00 (AAPL1604K110-I),0.11,-0.30,0.09,0.11,11664,6711,16 Nov 110.00 (AAPL1604W110-I),0.34,-0.20,0.32,0.34,4091,10258,
16 Nov 110.00 (AAPL1604K110-J),0.13,-0.27,0.04,0.11,212,6711,16 Nov 110.00 (AAPL1604W110-J),0.26,-0.33,0.32,0.37,126,10258,
16 Nov 110.00 (AAPL1604K110-K),0.18,-0.16,0.04,0.35,60,6711,16 Nov 110.00 (AAPL1604W110-K),0.65,0.0,0.15,0.66,0,10258,
16 Nov 110.00 (AAPL1604K110-O),0.11,-0.29,0.09,0.11,2688,6711,16 Nov 110.00 (AAPL1604W110-O),0.33,-0.22,0.32,0.35,1557,10258,
16 Nov 110.00 (AAPL1604K110-P),0.11,-0.34,0.07,0.11,2355,6711,16 Nov 110.00 (AAPL1604W110-P),0.27,-0.27,0.29,0.34,2544,10258,
16 Nov 110.00 (AAPL1604K110-S),0.11,-0.29,0.07,0.11,2238,6711,16 Nov 110.00 (AAPL1604W110-S),0.24,-0.39,0.32,0.40,291,10258,
16 Nov 110.00 (AAPL1604K110-X),0.10,-0.34,0.07,0.12,3771,6711,16 Nov 110.00 (AAPL1604W110-X),0.30,-0.25,0.32,0.36,1493,10258,
16 Nov 110.00 (AAPL1604K110-Y),0.24,-0.16,0.0,0.11,488,6711,16 Nov 110.00 (AAPL1604W110-Y),0.30,-0.24,0.22,0.44,167,10258,
16 Nov 111.00 (AAPL1604K111),0.01,-0.09,0.0,0.01,8969,11558,16 Nov 111.00 (AAPL1604W111),1.17,-0.17,1.18,1.24,2912,8424,
16 Nov 111.00 (AAPL1604K111-3),0.01,-0.10,0.0,0.02,61,11558,16 Nov 111.00 (AAPL1604W111-3),1.17,0.0,1.20,1.28,0,8424,
