,Calls,Bid,Ask,Vol,Expiration,Strike,Call IV
1055,16 Nov 218.00 (SPY1609K218-B),0.08,0.28,121,15,218.0,0.075386848027
1056,16 Nov 218.00 (SPY1609K218-E),0.11,0.15,1403,15,218.0,0.0689890043525
1057,16 Nov 218.00 (SPY1609K218-I),0.12,0.14,783,15,218.0,0.0689890043525
1058,16 Nov 218.00 (SPY1609K218-J),0.13,0.33,395,15,218.0,0.0810644649925
1060,16 Nov 218.00 (SPY1609K218-O),0.12,0.14,623,15,218.0,0.0689890043525
1061,16 Nov 218.00 (SPY1609K218-P),0.08,0.15,311,15,218.0,0.0668607215171
1062,16 Nov 218.00 (SPY1609K218-S),0.10,0.16,221,15,218.0,0.0689890043525
1063,16 Nov 218.00 (SPY1609K218-X),0.11,0.15,150,15,218.0,0.0689890043525
1064,16 Nov 218.00 (SPY1609K218-Y),0.12,0.15,20,15,218.0,0.0696730047991
1065,16 Nov 218.50 (SPY1609K218.5),0.08,0.09,5930,15,218.5,0.0679942212112
1066,16 Nov 218.50 (SPY1609K218.5-3),0.0,0.09,64,15,218.5,0.0596100447711
1067,16 Nov 218.50 (SPY1609K218.5-4),0.06,0.09,51,15,218.5,0.066142660101
1068,16 Nov 218.50 (SPY1609K218.5-8),0.06,0.09,153,15,218.5,0.066142660101
1069,16 Nov 218.50 (SPY1609K218.5-A),0.05,0.09,20,15,218.5,0.0651683853003
1071,16 Nov 218.50 (SPY1609K218.5-E),0.06,0.09,162,15,218.5,0.066142660101
1072,16 Nov 218.50 (SPY1609K218.5-I),0.07,0.09,169,15,218.5,0.0670834440973
1073,16 Nov 218.50 (SPY1609K218.5-J),0.0,0.26,55,15,218.5,0.0752138466805
1075,16 Nov 218.50 (SPY1609K218.5-O),0.07,0.09,139,15,218.5,0.0670834440973
1076,16 Nov 218.50 (SPY1609K218.5-P),0.08,0.11,5022,15,218.5,0.069737079983
1077,16 Nov 218.50 (SPY1609K218.5-S),0.07,0.09,20,15,218.5,0.0670834440973
1078,16 Nov 218.50 (SPY1609K218.5-X),0.07,0.09,72,15,218.5,0.0670834440973
1079,16 Nov 218.50 (SPY1609K218.5-Y),0.07,0.09,3,15,218.5,0.0670834440973
1080,16 Nov 219.00 (SPY1609K219),0.05,0.06,1784,15,219.0,0.0673800178174
1081,16 Nov 219.00 (SPY1609K219-3),0.04,0.06,10,15,219.0,0.0661504704365
1082,16 Nov 219.00 (SPY1609K219-4),0.04,0.06,283,15,219.0,0.0661504704365
1083,16 Nov 219.00 (SPY1609K219-8),0.04,0.06,297,15,219.0,0.0661504704365
1084,16 Nov 219.00 (SPY1609K219-A),0.04,0.06,104,15,219.0,0.0661504704365
1085,16 Nov 219.00 (SPY1609K219-B),0.01,0.11,4,15,219.0,0.0685483914819
1086,16 Nov 219.00 (SPY1609K219-E),0.03,0.06,131,15,219.0,0.0648488863477
1087,16 Nov 219.00 (SPY1609K219-I),0.05,0.06,360,15,219.0,0.0673800178174
1088,16 Nov 219.00 (SPY1609K219-J),0.0,0.06,11,15,219.0,0.0603403143133
1090,16 Nov 219.00 (SPY1609K219-O),0.05,0.06,308,15,219.0,0.0673800178174
1091,16 Nov 219.00 (SPY1609K219-P),0.01,0.06,5,15,219.0,0.0619672684253
1092,16 Nov 219.00 (SPY1609K219-S),0.04,0.06,247,15,219.0,0.0661504704365
1093,16 Nov 219.00 (SPY1609K219-X),0.04,0.06,24,15,219.0,0.0661504704365
1095,16 Nov 219.50 (SPY1609K219.5),0.03,0.04,1255,15,219.5,0.0669618894626
1097,16 Nov 219.50 (SPY1609K219.5-4),0.02,0.05,122,15,219.5,0.0669618894626
1098,16 Nov 219.50 (SPY1609K219.5-8),0.03,0.05,372,15,219.5,0.0685406346148
1099,16 Nov 219.50 (SPY1609K219.5-A),0.02,0.06,99,15,219.5,0.0685406346148
1100,16 Nov 219.50 (SPY1609K219.5-B),0.0,0.06,24,15,219.5,0.065240613643
1101,16 Nov 219.50 (SPY1609K219.5-E),0.02,0.05,219,15,219.5,0.0669618894626
1102,16 Nov 219.50 (SPY1609K219.5-I),0.03,0.05,161,15,219.5,0.0685406346148
1103,16 Nov 219.50 (SPY1609K219.5-J),0.0,0.63,3,15,219.5,0.110915645375
1105,16 Nov 219.50 (SPY1609K219.5-O),0.03,0.04,23,15,219.5,0.0669618894626
1107,16 Nov 219.50 (SPY1609K219.5-S),0.03,0.06,10,15,219.5,0.0700062829648
1108,16 Nov 219.50 (SPY1609K219.5-X),0.03,0.05,35,15,219.5,0.0685406346148
1109,16 Nov 219.50 (SPY1609K219.5-Y),0.03,0.05,187,15,219.5,0.0685406346148
1110,16 Nov 220.00 (SPY1609K220),0.02,0.03,2184,15,220.0,0.0680637301555
1111,16 Nov 220.00 (SPY1609K220-3),0.01,0.10,30,15,220.0,0.0778949099654
1112,16 Nov 220.00 (SPY1609K220-4),0.02,0.04,84,15,220.0,0.070075008818
1113,16 Nov 220.00 (SPY1609K220-8),0.02,0.04,514,15,220.0,0.070075008818
1114,16 Nov 220.00 (SPY1609K220-A),0.02,0.04,37,15,220.0,0.070075008818
1116,16 Nov 220.00 (SPY1609K220-E),0.02,0.04,528,15,220.0,0.070075008818
1121,16 Nov 220.00 (SPY1609K220-P),0.01,0.04,181,15,220.0,0.0680637301555
1123,16 Nov 220.00 (SPY1609K220-X),0.02,0.04,245,15,220.0,0.070075008818
1124,16 Nov 220.00 (SPY1609K220-Y),0.02,0.03,565,15,220.0,0.0680637301555
1125,16 Nov 220.50 (SPY1609K220.5),0.01,0.03,32,15,220.5,0.0703357114511
1131,16 Nov 220.50 (SPY1609K220.5-E),0.0,0.04,11,15,220.5,0.0703357114511
1138,16 Nov 220.50 (SPY1609K220.5-X),0.01,0.03,19,15,220.5,0.0703357114511
1140,16 Nov 221.00 (SPY1609K221),0.01,0.03,93,15,221.0,0.0748421509615
1143,16 Nov 221.00 (SPY1609K221-8),0.01,0.04,77,15,221.0,0.0773581128758
1146,16 Nov 221.00 (SPY1609K221-E),0.0,0.03,15,15,221.0,0.0718724295288
1155,16 Nov 221.50 (SPY1609K221.5),0.01,0.02,33,15,221.5,0.076197376904
1158,16 Nov 221.50 (SPY1609K221.5-8),0.01,0.03,21,15,221.5,0.0793023842101
1161,16 Nov 221.50 (SPY1609K221.5-E),0.0,0.03,7,15,221.5,0.076197376904
1168,16 Nov 221.50 (SPY1609K221.5-X),0.0,0.04,3,15,221.5,0.0793023842101
1170,16 Nov 222.00 (SPY1609K222),0.0,0.02,37,15,222.0,0.0764000612227
1172,16 Nov 222.00 (SPY1609K222-4),0.0,0.02,30,15,222.0,0.0764000612227
1176,16 Nov 222.00 (SPY1609K222-E),0.0,0.03,6,15,222.0,0.0804819156814
1185,16 Nov 222.50 (SPY1609K222.5),0.0,0.02,7,15,222.5,0.080478078565
1186,16 Nov 222.50 (SPY1609K222.5-3),0.0,0.09,5,15,222.5,0.0996163665904
1200,16 Nov 223.00 (SPY1609K223),0.0,0.01,412,15,223.0,0.0780982404928
1202,16 Nov 223.00 (SPY1609K223-4),0.0,0.01,43,15,223.0,0.0780982404928
1203,16 Nov 223.00 (SPY1609K223-8),0.0,0.02,40,15,223.0,0.0845232340579
1213,16 Nov 223.00 (SPY1609K223-X),0.0,0.02,329,15,223.0,0.0845232340579
1440,16 Nov 165.00 (SPY1611K165),49.07,49.40,11,15,165.0,0.665765792375
1443,16 Nov 165.00 (SPY1611K165-8),47.29,51.04,11,15,165.0,0.633337752872
1665,16 Nov 180.00 (SPY1611K180),34.10,34.38,5,15,180.0,0.471184708044
1668,16 Nov 180.00 (SPY1611K180-8),34.09,34.40,5,15,180.0,0.472802019617
1980,16 Nov 195.00 (SPY1611K195),19.26,19.55,14,15,195.0,0.314364806809
1990,16 Nov 195.00 (SPY1611K195-O),19.12,19.47,10,15,195.0,0.293569795091
2085,16 Nov 198.50 (SPY1611K198.5),15.85,16.10,10,15,198.5,0.277349520685
2095,16 Nov 198.50 (SPY1611K198.5-O),15.75,16.11,10,15,198.5,0.270598955976
2130,16 Nov 200.00 (SPY1611K200),14.43,14.70,270,15,200.0,0.268304605346
2132,16 Nov 200.00 (SPY1611K200-4),14.43,14.77,9,15,200.0,0.27278267474
2133,16 Nov 200.00 (SPY1611K200-8),14.43,14.72,215,15,200.0,0.269595631412
2137,16 Nov 200.00 (SPY1611K200-I),14.43,14.71,25,15,200.0,0.268951309743
2141,16 Nov 200.00 (SPY1611K200-P),14.31,14.73,19,15,200.0,0.262370954169
2160,16 Nov 201.00 (SPY1611K201),13.48,13.76,220,15,201.0,0.260462719727
2171,16 Nov 201.00 (SPY1611K201-P),13.36,13.77,190,15,201.0,0.25370440133
2173,16 Nov 201.00 (SPY1611K201-X),13.48,13.76,30,15,201.0,0.260462719727
2190,16 Nov 202.00 (SPY1611K202),12.54,12.83,30,15,202.0,0.252948031447
2203,16 Nov 202.00 (SPY1611K202-X),12.54,12.84,30,15,202.0,0.253507476814
2220,16 Nov 203.00 (SPY1611K203),11.60,11.88,5,15,203.0,0.243479401305
2222,16 Nov 203.00 (SPY1611K203-4),11.60,11.98,4,15,203.0,0.248670747879
2280,16 Nov 205.00 (SPY1611K205),9.77,10.05,37,15,205.0,0.227864216465
2286,16 Nov 205.00 (SPY1611K205-E),9.77,10.05,32,15,205.0,0.227864216465
2287,16 Nov 205.00 (SPY1611K205-I),9.77,10.08,5,15,205.0,0.229225691231
2310,16 Nov 206.00 (SPY1611K206),8.87,9.12,33,15,206.0,0.218452468704
2316,16 Nov 206.00 (SPY1611K206-E),8.87,9.12,31,15,206.0,0.218452468704
2340,16 Nov 207.00 (SPY1611K207),7.98,8.23,27,15,207.0,0.209998876591
2342,16 Nov 207.00 (SPY1611K207-4),7.98,8.35,6,15,207.0,0.21475011447
2343,16 Nov 207.00 (SPY1611K207-8),7.98,8.26,5,15,207.0,0.211192665014
2347,16 Nov 207.00 (SPY1611K207-I),7.98,8.29,15,15,207.0,0.212382405076
2355,16 Nov 207.50 (SPY1611K207.5),7.55,7.80,67,15,207.5,0.206444043177
2356,16 Nov 207.50 (SPY1611K207.5-3),7.55,7.90,20,15,207.5,0.210275113913
2358,16 Nov 207.50 (SPY1611K207.5-8),7.55,7.82,11,15,207.5,0.207213277184
2359,16 Nov 207.50 (SPY1611K207.5-A),7.55,7.80,6,15,207.5,0.206444043177
2366,16 Nov 207.50 (SPY1611K207.5-P),7.55,7.80,30,15,207.5,0.206444043177
2370,16 Nov 208.00 (SPY1611K208),7.11,7.35,586,15,208.0,0.201375587777
2371,16 Nov 208.00 (SPY1611K208-3),7.11,7.46,40,15,208.0,0.205465046432
2373,16 Nov 208.00 (SPY1611K208-8),7.11,7.38,100,15,208.0,0.202494784711
2376,16 Nov 208.00 (SPY1611K208-E),7.11,7.35,22,15,208.0,0.201375587777
2377,16 Nov 208.00 (SPY1611K208-I),7.11,7.47,85,15,208.0,0.205834911835
2384,16 Nov 208.00 (SPY1611K208-Y),7.11,7.35,338,15,208.0,0.201375587777
2385,16 Nov 208.50 (SPY1611K208.5),6.70,6.92,1400,15,208.5,0.197794786634
2386,16 Nov 208.50 (SPY1611K208.5-3),6.70,6.92,61,15,208.5,0.197794786634
2388,16 Nov 208.50 (SPY1611K208.5-8),6.70,6.96,7,15,208.5,0.199238349583
2391,16 Nov 208.50 (SPY1611K208.5-E),6.70,6.92,46,15,208.5,0.197794786634
2392,16 Nov 208.50 (SPY1611K208.5-I),6.70,6.93,296,15,208.5,0.198156088995
2395,16 Nov 208.50 (SPY1611K208.5-O),6.70,6.97,333,15,208.5,0.199598560617
2398,16 Nov 208.50 (SPY1611K208.5-X),6.70,6.96,57,15,208.5,0.199238349583
2399,16 Nov 208.50 (SPY1611K208.5-Y),6.70,6.94,600,15,208.5,0.198517115663
2400,16 Nov 209.00 (SPY1611K209),6.37,6.42,676,15,209.0,0.194129580046
2401,16 Nov 209.00 (SPY1611K209-3),6.36,6.43,151,15,209.0,0.194129580046
2402,16 Nov 209.00 (SPY1611K209-4),6.35,6.41,3,15,209.0,0.193077913049
2403,16 Nov 209.00 (SPY1611K209-8),6.35,6.45,172,15,209.0,0.194479679206
2404,16 Nov 209.00 (SPY1611K209-A),6.32,6.44,55,15,209.0,0.193077913049
2405,16 Nov 209.00 (SPY1611K209-B),6.36,7.46,5,15,209.0,0.229218533278
2406,16 Nov 209.00 (SPY1611K209-E),6.35,6.42,60,15,209.0,0.193428698509
2407,16 Nov 209.00 (SPY1611K209-I),6.36,6.41,20,15,209.0,0.193428698509
2410,16 Nov 209.00 (SPY1611K209-O),6.36,6.41,130,15,209.0,0.193428698509
2411,16 Nov 209.00 (SPY1611K209-P),6.36,6.46,58,15,209.0,0.195179201904
2413,16 Nov 209.00 (SPY1611K209-X),6.36,6.42,21,15,209.0,0.193779253659
2415,16 Nov 209.50 (SPY1611K209.5),5.94,5.99,1373,15,209.5,0.188990661915
2416,16 Nov 209.50 (SPY1611K209.5-3),4.21,7.72,303,15,209.5,0.188990661915
2417,16 Nov 209.50 (SPY1611K209.5-4),5.93,5.99,63,15,209.5,0.188649949327
2418,16 Nov 209.50 (SPY1611K209.5-8),5.93,6.03,139,15,209.5,0.190011675476
2419,16 Nov 209.50 (SPY1611K209.5-A),5.94,6.02,5,15,209.5,0.190011675476
2420,16 Nov 209.50 (SPY1611K209.5-B),5.94,6.14,75,15,209.5,0.194079432832
2421,16 Nov 209.50 (SPY1611K209.5-E),5.93,6.00,42,15,209.5,0.188990661915
2422,16 Nov 209.50 (SPY1611K209.5-I),5.93,6.00,68,15,209.5,0.188990661915
2425,16 Nov 209.50 (SPY1611K209.5-O),5.93,5.99,119,15,209.5,0.188649949327
2426,16 Nov 209.50 (SPY1611K209.5-P),5.94,6.04,21,15,209.5,0.190691426418
2428,16 Nov 209.50 (SPY1611K209.5-X),5.94,5.99,408,15,209.5,0.188990661915
2429,16 Nov 209.50 (SPY1611K209.5-Y),5.94,6.00,130,15,209.5,0.189331186323
2430,16 Nov 210.00 (SPY1611K210),5.53,5.57,3376,15,210.0,0.184447424822
2431,16 Nov 210.00 (SPY1611K210-3),5.53,5.58,604,15,210.0,0.184778660978
2432,16 Nov 210.00 (SPY1611K210-4),5.52,5.58,87,15,210.0,0.184447424822
2433,16 Nov 210.00 (SPY1611K210-8),5.52,5.61,158,15,210.0,0.185440684411
2434,16 Nov 210.00 (SPY1611K210-A),5.49,5.60,135,15,210.0,0.18411603778
2435,16 Nov 210.00 (SPY1611K210-B),5.52,5.70,84,15,210.0,0.188412565222
2436,16 Nov 210.00 (SPY1611K210-E),5.51,5.59,198,15,210.0,0.184447424822
2437,16 Nov 210.00 (SPY1611K210-I),5.53,5.56,734,15,210.0,0.18411603778
2440,16 Nov 210.00 (SPY1611K210-O),5.53,5.56,292,15,210.0,0.18411603778
2441,16 Nov 210.00 (SPY1611K210-P),5.51,5.63,144,15,210.0,0.185771473557
2443,16 Nov 210.00 (SPY1611K210-X),5.52,5.58,739,15,210.0,0.184447424822
2444,16 Nov 210.00 (SPY1611K210-Y),5.53,5.58,200,15,210.0,0.184778660978
2445,16 Nov 210.50 (SPY1611K210.5),5.13,5.15,2443,15,210.5,0.179764913809
2446,16 Nov 210.50 (SPY1611K210.5-3),5.13,5.17,317,15,210.5,0.180410226099
2447,16 Nov 210.50 (SPY1611K210.5-4),5.10,5.16,50,15,210.5,0.179119129199
2448,16 Nov 210.50 (SPY1611K210.5-8),5.10,5.19,37,15,210.5,0.180087628633
2449,16 Nov 210.50 (SPY1611K210.5-A),5.07,5.19,33,15,210.5,0.179119129199
2450,16 Nov 210.50 (SPY1611K210.5-B),5.11,5.28,43,15,210.5,0.183308438074
2451,16 Nov 210.50 (SPY1611K210.5-E),5.10,5.19,191,15,210.5,0.180087628633
2452,16 Nov 210.50 (SPY1611K210.5-I),5.12,5.15,865,15,210.5,0.179442080907
2455,16 Nov 210.50 (SPY1611K210.5-O),5.12,5.16,280,15,210.5,0.179764913809
2456,16 Nov 210.50 (SPY1611K210.5-P),5.10,5.23,5,15,210.5,0.181377321463
2457,16 Nov 210.50 (SPY1611K210.5-S),5.08,5.20,61,15,210.5,0.179764913809
2458,16 Nov 210.50 (SPY1611K210.5-X),5.10,5.15,77,15,210.5,0.178796057953
2459,16 Nov 210.50 (SPY1611K210.5-Y),5.11,5.17,484,15,210.5,0.179764913809
2460,16 Nov 211.00 (SPY1611K211),4.72,4.75,3684,15,211.0,0.17490736523
2461,16 Nov 211.00 (SPY1611K211-3),4.71,4.76,219,15,211.0,0.17490736523
2462,16 Nov 211.00 (SPY1611K211-4),4.70,4.77,53,15,211.0,0.17490736523
2463,16 Nov 211.00 (SPY1611K211-8),4.70,4.79,1713,15,211.0,0.175537251782
2464,16 Nov 211.00 (SPY1611K211-A),4.70,4.80,20,15,211.0,0.175852062252
2465,16 Nov 211.00 (SPY1611K211-B),4.69,4.82,128,15,211.0,0.176166784885
2466,16 Nov 211.00 (SPY1611K211-E),4.69,4.78,449,15,211.0,0.17490736523
2467,16 Nov 211.00 (SPY1611K211-I),4.72,4.75,353,15,211.0,0.17490736523
2470,16 Nov 211.00 (SPY1611K211-O),4.71,4.75,27,15,211.0,0.174592288086
2471,16 Nov 211.00 (SPY1611K211-P),4.68,4.78,19,15,211.0,0.174592288086
2472,16 Nov 211.00 (SPY1611K211-S),4.70,4.79,31,15,211.0,0.175537251782
2473,16 Nov 211.00 (SPY1611K211-X),4.70,4.76,639,15,211.0,0.174592288086
2474,16 Nov 211.00 (SPY1611K211-Y),4.70,4.76,33,15,211.0,0.174592288086
2475,16 Nov 211.50 (SPY1611K211.5),4.31,4.34,1462,15,211.5,0.169219837975
2476,16 Nov 211.50 (SPY1611K211.5-3),2.57,6.08,195,15,211.5,0.169219837975
2477,16 Nov 211.50 (SPY1611K211.5-4),4.29,4.35,40,15,211.5,0.168911552592
2478,16 Nov 211.50 (SPY1611K211.5-8),4.29,4.38,85,15,211.5,0.169836212888
2479,16 Nov 211.50 (SPY1611K211.5-A),4.30,4.37,41,15,211.5,0.169836212888
2481,16 Nov 211.50 (SPY1611K211.5-E),4.29,4.36,262,15,211.5,0.169219837975
2482,16 Nov 211.50 (SPY1611K211.5-I),4.31,4.35,535,15,211.5,0.169528057945
2483,16 Nov 211.50 (SPY1611K211.5-J),4.29,4.44,6,15,211.5,0.171683798137
2485,16 Nov 211.50 (SPY1611K211.5-O),4.31,4.34,56,15,211.5,0.169219837975
2486,16 Nov 211.50 (SPY1611K211.5-P),4.29,4.41,50,15,211.5,0.170760291356
2487,16 Nov 211.50 (SPY1611K211.5-S),4.29,4.37,4,15,211.5,0.169528057945
2488,16 Nov 211.50 (SPY1611K211.5-X),4.30,4.35,116,15,211.5,0.169219837975
2489,16 Nov 211.50 (SPY1611K211.5-Y),4.30,4.36,71,15,211.5,0.169528057945
2490,16 Nov 212.00 (SPY1611K212),3.92,3.95,3166,15,212.0,0.164206502671
2491,16 Nov 212.00 (SPY1611K212-3),3.92,3.95,291,15,212.0,0.164206502671
2492,16 Nov 212.00 (SPY1611K212-4),3.91,3.95,535,15,212.0,0.163904342367
2493,16 Nov 212.00 (SPY1611K212-8),3.89,3.99,393,15,212.0,0.164508619158
2494,16 Nov 212.00 (SPY1611K212-A),3.87,3.98,256,15,212.0,0.163602137989
2495,16 Nov 212.00 (SPY1611K212-B),3.91,4.01,59,15,212.0,0.165716651991
2496,16 Nov 212.00 (SPY1611K212-E),3.91,3.97,521,15,212.0,0.164508619158
2497,16 Nov 212.00 (SPY1611K212-I),3.92,3.94,384,15,212.0,0.163904342367
2498,16 Nov 212.00 (SPY1611K212-J),3.90,4.03,3,15,212.0,0.16601855317
2500,16 Nov 212.00 (SPY1611K212-O),3.92,3.95,419,15,212.0,0.164206502671
2501,16 Nov 212.00 (SPY1611K212-P),3.90,4.00,221,15,212.0,0.165112721694
2502,16 Nov 212.00 (SPY1611K212-S),3.89,3.99,23,15,212.0,0.164508619158
2503,16 Nov 212.00 (SPY1611K212-X),3.91,3.95,61,15,212.0,0.163904342367
2505,16 Nov 212.50 (SPY1611K212.5),3.53,3.56,4978,15,212.5,0.158578424846
2506,16 Nov 212.50 (SPY1611K212.5-3),3.53,3.56,364,15,212.5,0.158578424846
2507,16 Nov 212.50 (SPY1611K212.5-4),3.52,3.56,191,15,212.5,0.158281361986
2508,16 Nov 212.50 (SPY1611K212.5-8),3.51,3.61,57,15,212.5,0.15946945632
2509,16 Nov 212.50 (SPY1611K212.5-A),3.48,3.60,119,15,212.5,0.158281361986
2510,16 Nov 212.50 (SPY1611K212.5-B),3.52,3.62,57,15,212.5,0.160063347895
2511,16 Nov 212.50 (SPY1611K212.5-E),3.51,3.59,643,15,212.5,0.15887546142
2512,16 Nov 212.50 (SPY1611K212.5-I),3.53,3.56,1542,15,212.5,0.158578424846
2515,16 Nov 212.50 (SPY1611K212.5-O),3.53,3.56,673,15,212.5,0.158578424846
2516,16 Nov 212.50 (SPY1611K212.5-P),3.50,3.60,18,15,212.5,0.15887546142
2517,16 Nov 212.50 (SPY1611K212.5-S),3.51,3.59,18,15,212.5,0.15887546142
2518,16 Nov 212.50 (SPY1611K212.5-X),3.51,3.57,656,15,212.5,0.158281361986
2519,16 Nov 212.50 (SPY1611K212.5-Y),3.52,3.57,640,15,212.5,0.158578424846
2520,16 Nov 213.00 (SPY1611K213),3.15,3.18,11622,15,213.0,0.152878452588
2521,16 Nov 213.00 (SPY1611K213-3),3.15,3.18,473,15,213.0,0.152878452588
2522,16 Nov 213.00 (SPY1611K213-4),3.12,3.18,535,15,213.0,0.151999326659
2523,16 Nov 213.00 (SPY1611K213-8),3.13,3.23,1901,15,213.0,0.153757465639
2524,16 Nov 213.00 (SPY1611K213-A),3.10,3.22,156,15,213.0,0.152585423253
2525,16 Nov 213.00 (SPY1611K213-B),3.14,3.23,416,15,213.0,0.15405044525
2526,16 Nov 213.00 (SPY1611K213-E),3.13,3.21,1460,15,213.0,0.153171469382
2527,16 Nov 213.00 (SPY1611K213-I),3.15,3.17,3755,15,213.0,0.152585423253
2530,16 Nov 213.00 (SPY1611K213-O),3.15,3.18,1269,15,213.0,0.152878452588
2531,16 Nov 213.00 (SPY1611K213-P),3.12,3.23,308,15,213.0,0.153464473708
2532,16 Nov 213.00 (SPY1611K213-S),3.12,3.20,54,15,213.0,0.152585423253
2533,16 Nov 213.00 (SPY1611K213-X),3.13,3.18,750,15,213.0,0.152292381302
2534,16 Nov 213.00 (SPY1611K213-Y),3.14,3.19,545,15,213.0,0.152878452588
2535,16 Nov 213.50 (SPY1611K213.5),2.78,2.80,4738,15,213.5,0.146736093276
2536,16 Nov 213.50 (SPY1611K213.5-3),2.78,2.81,390,15,213.5,0.147026359166
2537,16 Nov 213.50 (SPY1611K213.5-4),2.76,2.81,185,15,213.5,0.146445824046
2538,16 Nov 213.50 (SPY1611K213.5-8),2.77,2.83,466,15,213.5,0.147316621737
2539,16 Nov 213.50 (SPY1611K213.5-A),2.77,2.84,280,15,213.5,0.147606881009
2540,16 Nov 213.50 (SPY1611K213.5-B),2.77,2.84,144,15,213.5,0.147606881009
2541,16 Nov 213.50 (SPY1611K213.5-E),2.77,2.83,1042,15,213.5,0.147316621737
2542,16 Nov 213.50 (SPY1611K213.5-I),2.78,2.80,691,15,213.5,0.146736093276
2545,16 Nov 213.50 (SPY1611K213.5-O),2.78,2.80,405,15,213.5,0.146736093276
2546,16 Nov 213.50 (SPY1611K213.5-P),2.74,2.82,180,15,213.5,0.146155551456
2547,16 Nov 213.50 (SPY1611K213.5-S),2.77,2.80,90,15,213.5,0.146445824046
2548,16 Nov 213.50 (SPY1611K213.5-X),2.77,2.81,563,15,213.5,0.146736093276
2549,16 Nov 213.50 (SPY1611K213.5-Y),2.78,2.82,302,15,213.5,0.147316621737
2550,16 Nov 214.00 (SPY1611K214),2.42,2.44,12690,15,214.0,0.140641702164
2551,16 Nov 214.00 (SPY1611K214-3),2.42,2.45,570,15,214.0,0.140930754123
2552,16 Nov 214.00 (SPY1611K214-4),2.40,2.47,854,15,214.0,0.140930754123
2553,16 Nov 214.00 (SPY1611K214-8),2.40,2.49,773,15,214.0,0.141508858402
2554,16 Nov 214.00 (SPY1611K214-A),2.40,2.48,488,15,214.0,0.141219806202
2555,16 Nov 214.00 (SPY1611K214-B),2.40,2.47,235,15,214.0,0.140930754123
2556,16 Nov 214.00 (SPY1611K214-E),2.40,2.48,1164,15,214.0,0.141219806202
2557,16 Nov 214.00 (SPY1611K214-I),2.42,2.44,3717,15,214.0,0.140641702164
2560,16 Nov 214.00 (SPY1611K214-O),2.42,2.44,2762,15,214.0,0.140641702164
2561,16 Nov 214.00 (SPY1611K214-P),2.38,2.48,483,15,214.0,0.140641702164
2562,16 Nov 214.00 (SPY1611K214-S),2.40,2.44,229,15,214.0,0.140063598607
2563,16 Nov 214.00 (SPY1611K214-X),2.40,2.46,781,15,214.0,0.140641702164
2564,16 Nov 214.00 (SPY1611K214-Y),2.42,2.46,634,15,214.0,0.141219806202
2565,16 Nov 214.50 (SPY1611K214.5),2.07,2.09,13735,15,214.5,0.134192125251
2566,16 Nov 214.50 (SPY1611K214.5-3),2.07,2.10,1041,15,214.5,0.134481924936
2567,16 Nov 214.50 (SPY1611K214.5-4),2.05,2.10,1280,15,214.5,0.133902320966
2568,16 Nov 214.50 (SPY1611K214.5-8),2.07,2.09,1178,15,214.5,0.134192125251
2569,16 Nov 214.50 (SPY1611K214.5-A),2.02,2.13,501,15,214.5,0.133902320966
2570,16 Nov 214.50 (SPY1611K214.5-B),2.04,2.24,446,15,214.5,0.137669426442
2571,16 Nov 214.50 (SPY1611K214.5-E),2.05,2.12,1928,15,214.5,0.134481924936
2572,16 Nov 214.50 (SPY1611K214.5-I),2.07,2.09,3019,15,214.5,0.134192125251
2573,16 Nov 214.50 (SPY1611K214.5-J),2.01,2.10,578,15,214.5,0.132743057192
2574,16 Nov 214.50 (SPY1611K214.5-K),0.16,4.29,11,15,214.5,0.142594566458
2575,16 Nov 214.50 (SPY1611K214.5-O),2.07,2.09,1405,15,214.5,0.134192125251
2576,16 Nov 214.50 (SPY1611K214.5-P),2.05,2.10,516,15,214.5,0.133902320966
2577,16 Nov 214.50 (SPY1611K214.5-S),2.07,2.09,198,15,214.5,0.134192125251
2578,16 Nov 214.50 (SPY1611K214.5-X),2.08,2.11,1251,15,214.5,0.135061510625
2579,16 Nov 214.50 (SPY1611K214.5-Y),2.07,2.11,383,15,214.5,0.13477172005
2580,16 Nov 215.00 (SPY1611K215),1.74,1.75,13926,15,215.0,0.127539703857
2581,16 Nov 215.00 (SPY1611K215-3),1.74,1.76,650,15,215.0,0.127832849762
2582,16 Nov 215.00 (SPY1611K215-4),1.72,1.78,705,15,215.0,0.127832849762
2583,16 Nov 215.00 (SPY1611K215-8),1.74,1.77,662,15,215.0,0.128125973764
2584,16 Nov 215.00 (SPY1611K215-A),1.74,1.79,439,15,215.0,0.128712156675
2585,16 Nov 215.00 (SPY1611K215-B),1.46,1.92,170,15,215.0,0.1243136077
2586,16 Nov 215.00 (SPY1611K215-E),1.72,1.78,1628,15,215.0,0.127832849762
2587,16 Nov 215.00 (SPY1611K215-I),1.73,1.76,1728,15,215.0,0.127539703857
2588,16 Nov 215.00 (SPY1611K215-J),1.71,1.79,16,15,215.0,0.127832849762
2590,16 Nov 215.00 (SPY1611K215-O),1.73,1.76,1836,15,215.0,0.127539703857
2591,16 Nov 215.00 (SPY1611K215-P),1.73,1.75,373,15,215.0,0.127246535894
2592,16 Nov 215.00 (SPY1611K215-S),1.74,1.76,245,15,215.0,0.127832849762
2593,16 Nov 215.00 (SPY1611K215-X),1.74,1.77,5278,15,215.0,0.128125973764
