,Calls,Bid,Ask,Vol,Expiration,Strike,Call IV
5796,17 Feb 130.00 (AAPL1717B130-E),0.46,0.49,366,104,130.0,0.224057720455
5797,17 Feb 130.00 (AAPL1717B130-I),0.47,0.48,126,104,130.0,0.224057720455
5800,17 Feb 130.00 (AAPL1717B130-O),0.47,0.48,22,104,130.0,0.224057720455
5801,17 Feb 130.00 (AAPL1717B130-P),0.47,0.48,13,104,130.0,0.224057720455
5805,17 Feb 135.00 (AAPL1717B135),0.24,0.25,349,104,135.0,0.226732089846
5807,17 Feb 135.00 (AAPL1717B135-4),0.24,0.28,10,104,135.0,0.229317089056
5811,17 Feb 135.00 (AAPL1717B135-E),0.24,0.28,336,104,135.0,0.229317089056
5820,17 Feb 140.00 (AAPL1717B140),0.14,0.16,20,104,140.0,0.2365601791
5822,17 Feb 140.00 (AAPL1717B140-4),0.13,0.16,20,104,140.0,0.235264930171
6300,17 Mar 92.50 (AAPL1717C92.5),18.55,18.95,20,137,92.5,0.316142604074
6303,17 Mar 92.50 (AAPL1717C92.5-8),18.55,18.95,20,137,92.5,0.316142604074
6345,17 Mar 100.00 (AAPL1717C100),12.50,12.60,23,137,100.0,0.276362660005
6351,17 Mar 100.00 (AAPL1717C100-E),12.50,12.60,10,137,100.0,0.276362660005
6352,17 Mar 100.00 (AAPL1717C100-I),12.50,12.60,12,137,100.0,0.276362660005
6360,17 Mar 105.00 (AAPL1717C105),8.85,9.05,28,137,105.0,0.254902516869
6366,17 Mar 105.00 (AAPL1717C105-E),8.85,9.05,7,137,105.0,0.254902516869
6367,17 Mar 105.00 (AAPL1717C105-I),8.85,9.05,20,137,105.0,0.254902516869
6375,17 Mar 110.00 (AAPL1717C110),6.00,6.10,153,137,110.0,0.241277251307
6377,17 Mar 110.00 (AAPL1717C110-4),6.00,6.15,6,137,110.0,0.242217641491
6379,17 Mar 110.00 (AAPL1717C110-A),6.00,6.15,55,137,110.0,0.242217641491
6380,17 Mar 110.00 (AAPL1717C110-B),6.00,6.15,15,137,110.0,0.242217641491
6381,17 Mar 110.00 (AAPL1717C110-E),6.00,6.10,9,137,110.0,0.241277251307
6382,17 Mar 110.00 (AAPL1717C110-I),6.00,6.15,7,137,110.0,0.242217641491
6385,17 Mar 110.00 (AAPL1717C110-O),6.00,6.15,30,137,110.0,0.242217641491
6386,17 Mar 110.00 (AAPL1717C110-P),6.00,6.15,25,137,110.0,0.242217641491
6388,17 Mar 110.00 (AAPL1717C110-X),6.00,6.15,4,137,110.0,0.242217641491
6390,17 Mar 115.00 (AAPL1717C115),3.75,3.90,189,137,115.0,0.230708962372
6391,17 Mar 115.00 (AAPL1717C115-3),3.75,3.90,25,137,115.0,0.230708962372
6392,17 Mar 115.00 (AAPL1717C115-4),3.75,3.90,21,137,115.0,0.230708962372
6394,17 Mar 115.00 (AAPL1717C115-A),3.75,3.90,10,137,115.0,0.230708962372
6395,17 Mar 115.00 (AAPL1717C115-B),3.75,3.90,10,137,115.0,0.230708962372
6396,17 Mar 115.00 (AAPL1717C115-E),3.75,3.90,30,137,115.0,0.230708962372
6397,17 Mar 115.00 (AAPL1717C115-I),3.75,3.85,8,137,115.0,0.229726947382
6400,17 Mar 115.00 (AAPL1717C115-O),3.75,3.90,47,137,115.0,0.230708962372
6401,17 Mar 115.00 (AAPL1717C115-P),3.75,3.90,36,137,115.0,0.230708962372
6405,17 Mar 120.00 (AAPL1717C120),2.23,2.26,837,137,120.0,0.222136896773
6407,17 Mar 120.00 (AAPL1717C120-4),2.23,2.27,192,137,120.0,0.222365260656
6409,17 Mar 120.00 (AAPL1717C120-A),2.23,2.27,12,137,120.0,0.222365260656
6410,17 Mar 120.00 (AAPL1717C120-B),2.23,2.30,26,137,120.0,0.223049688524
6411,17 Mar 120.00 (AAPL1717C120-E),2.23,2.29,275,137,120.0,0.22282165608
6412,17 Mar 120.00 (AAPL1717C120-I),2.25,2.27,90,137,120.0,0.22282165608
6415,17 Mar 120.00 (AAPL1717C120-O),2.25,2.27,107,137,120.0,0.22282165608
6417,17 Mar 120.00 (AAPL1717C120-S),2.24,2.30,7,137,120.0,0.223277611385
6418,17 Mar 120.00 (AAPL1717C120-X),2.23,2.30,116,137,120.0,0.223049688524
6419,17 Mar 120.00 (AAPL1717C120-Y),2.23,2.30,10,137,120.0,0.223049688524
6420,17 Mar 125.00 (AAPL1717C125),1.24,1.25,300,137,125.0,0.216698041186
6422,17 Mar 125.00 (AAPL1717C125-4),1.22,1.28,23,137,125.0,0.216993202966
6425,17 Mar 125.00 (AAPL1717C125-B),1.18,1.28,25,137,125.0,0.215810057218
6426,17 Mar 125.00 (AAPL1717C125-E),1.22,1.28,33,137,125.0,0.216993202966
6427,17 Mar 125.00 (AAPL1717C125-I),1.24,1.26,50,137,125.0,0.216993202966
6430,17 Mar 125.00 (AAPL1717C125-O),1.24,1.25,44,137,125.0,0.216698041186
6431,17 Mar 125.00 (AAPL1717C125-P),1.20,1.25,6,137,125.0,0.215513219968
6432,17 Mar 125.00 (AAPL1717C125-S),1.21,1.38,70,137,125.0,0.219631466849
6433,17 Mar 125.00 (AAPL1717C125-X),1.23,1.27,29,137,125.0,0.216993202966
6434,17 Mar 125.00 (AAPL1717C125-Y),1.24,1.31,20,137,125.0,0.218462892993
6435,17 Mar 130.00 (AAPL1717C130),0.67,0.68,705,137,130.0,0.214810889533
6437,17 Mar 130.00 (AAPL1717C130-4),0.65,0.70,79,137,130.0,0.214810889533
6438,17 Mar 130.00 (AAPL1717C130-8),0.63,0.72,78,137,130.0,0.214810889533
6439,17 Mar 130.00 (AAPL1717C130-A),0.64,0.70,46,137,130.0,0.214395380467
6440,17 Mar 130.00 (AAPL1717C130-B),0.64,0.70,11,137,130.0,0.214395380467
6441,17 Mar 130.00 (AAPL1717C130-E),0.65,0.70,171,137,130.0,0.214810889533
6442,17 Mar 130.00 (AAPL1717C130-I),0.67,0.68,12,137,130.0,0.214810889533
6445,17 Mar 130.00 (AAPL1717C130-O),0.64,0.68,57,137,130.0,0.213560090048
6446,17 Mar 130.00 (AAPL1717C130-P),0.67,0.69,28,137,130.0,0.215224998317
6447,17 Mar 130.00 (AAPL1717C130-S),0.63,0.72,46,137,130.0,0.214810889533
6448,17 Mar 130.00 (AAPL1717C130-X),0.64,0.70,175,137,130.0,0.214395380467
6450,17 Mar 135.00 (AAPL1717C135),0.36,0.38,11,137,135.0,0.216003624534
6452,17 Mar 135.00 (AAPL1717C135-4),0.36,0.39,11,137,135.0,0.21661262948
6465,17 Mar 140.00 (AAPL1717C140),0.20,0.23,10,137,140.0,0.220451204041
6468,17 Mar 140.00 (AAPL1717C140-8),0.20,0.23,10,137,140.0,0.220451204041
6555,17 Apr 60.00 (AAPL1721D60),49.80,50.45,21,167,60.0,0.639922978717
6562,17 Apr 60.00 (AAPL1721D60-I),49.80,50.45,20,167,60.0,0.639922978717
6705,17 Apr 97.50 (AAPL1721D97.5),14.85,15.15,3,167,97.5,0.288378723549
6708,17 Apr 97.50 (AAPL1721D97.5-8),14.85,15.15,3,167,97.5,0.288378723549
6720,17 Apr 100.00 (AAPL1721D100),12.95,13.20,3,167,100.0,0.277089751198
6735,17 Apr 105.00 (AAPL1721D105),9.60,9.80,7,167,105.0,0.26201771133
6741,17 Apr 105.00 (AAPL1721D105-E),9.70,9.80,3,167,105.0,0.263803947247
6750,17 Apr 110.00 (AAPL1721D110),6.75,6.90,201,167,110.0,0.248268977805
6753,17 Apr 110.00 (AAPL1721D110-8),6.75,6.95,51,167,110.0,0.249122975475
6754,17 Apr 110.00 (AAPL1721D110-A),6.75,6.90,3,167,110.0,0.248268977805
6756,17 Apr 110.00 (AAPL1721D110-E),6.75,6.90,11,167,110.0,0.248268977805
6757,17 Apr 110.00 (AAPL1721D110-I),6.75,6.90,124,167,110.0,0.248268977805
6761,17 Apr 110.00 (AAPL1721D110-P),6.75,6.90,6,167,110.0,0.248268977805
6763,17 Apr 110.00 (AAPL1721D110-X),6.75,6.90,6,167,110.0,0.248268977805
6765,17 Apr 115.00 (AAPL1721D115),4.50,4.60,242,167,115.0,0.237225224749
6766,17 Apr 115.00 (AAPL1721D115-3),4.50,4.65,6,167,115.0,0.238106090243
6767,17 Apr 115.00 (AAPL1721D115-4),4.50,4.65,5,167,115.0,0.238106090243
6769,17 Apr 115.00 (AAPL1721D115-A),4.50,4.65,4,167,115.0,0.238106090243
6770,17 Apr 115.00 (AAPL1721D115-B),4.50,4.70,5,167,115.0,0.238986620636
6771,17 Apr 115.00 (AAPL1721D115-E),4.50,4.65,98,167,115.0,0.238106090243
6772,17 Apr 115.00 (AAPL1721D115-I),4.50,4.60,71,167,115.0,0.237225224749
6776,17 Apr 115.00 (AAPL1721D115-P),4.50,4.70,14,167,115.0,0.238986620636
6778,17 Apr 115.00 (AAPL1721D115-X),4.50,4.65,24,167,115.0,0.238106090243
6779,17 Apr 115.00 (AAPL1721D115-Y),4.50,4.65,13,167,115.0,0.238106090243
6780,17 Apr 120.00 (AAPL1721D120),2.90,2.93,95,167,120.0,0.230329965501
6783,17 Apr 120.00 (AAPL1721D120-8),2.66,3.15,4,167,120.0,0.229935432067
6786,17 Apr 120.00 (AAPL1721D120-E),2.90,2.96,38,167,120.0,0.230921294858
6787,17 Apr 120.00 (AAPL1721D120-I),2.90,2.93,19,167,120.0,0.230329965501
6790,17 Apr 120.00 (AAPL1721D120-O),2.91,2.95,30,167,120.0,0.230921294858
6792,17 Apr 120.00 (AAPL1721D120-S),2.89,3.15,3,167,120.0,0.234457696473
6795,17 Apr 125.00 (AAPL1721D125),1.76,1.79,343,167,125.0,0.224748712624
6797,17 Apr 125.00 (AAPL1721D125-4),1.77,1.83,4,167,125.0,0.225943604127
6798,17 Apr 125.00 (AAPL1721D125-8),1.76,2.38,3,167,125.0,0.23855326033
6799,17 Apr 125.00 (AAPL1721D125-A),1.77,1.85,3,167,125.0,0.22642015573
6801,17 Apr 125.00 (AAPL1721D125-E),1.72,1.83,37,167,125.0,0.224748712624
6802,17 Apr 125.00 (AAPL1721D125-I),1.77,1.79,121,167,125.0,0.224988096298
6805,17 Apr 125.00 (AAPL1721D125-O),1.69,1.79,147,167,125.0,0.223067238286
6808,17 Apr 125.00 (AAPL1721D125-X),1.64,1.85,10,167,125.0,0.223308076353
6809,17 Apr 125.00 (AAPL1721D125-Y),1.76,1.82,14,167,125.0,0.225466253598
6810,17 Apr 130.00 (AAPL1721D130),1.04,1.07,389,167,130.0,0.221875781688
6811,17 Apr 130.00 (AAPL1721D130-3),1.04,1.07,3,167,130.0,0.221875781688
6812,17 Apr 130.00 (AAPL1721D130-4),1.02,1.11,11,167,130.0,0.222497604384
6813,17 Apr 130.00 (AAPL1721D130-8),0.89,1.50,3,167,130.0,0.230379752121
6816,17 Apr 130.00 (AAPL1721D130-E),1.02,1.11,61,167,130.0,0.222497604384
6817,17 Apr 130.00 (AAPL1721D130-I),1.04,1.07,77,167,130.0,0.221875781688
6820,17 Apr 130.00 (AAPL1721D130-O),1.04,1.09,91,167,130.0,0.222497604384
6821,17 Apr 130.00 (AAPL1721D130-P),1.04,1.07,13,167,130.0,0.221875781688
6822,17 Apr 130.00 (AAPL1721D130-S),1.04,2.22,15,167,130.0,0.25464728529
6823,17 Apr 130.00 (AAPL1721D130-X),1.03,1.12,100,167,130.0,0.223117072934
6824,17 Apr 130.00 (AAPL1721D130-Y),1.04,1.09,15,167,130.0,0.222497604384
6825,17 Apr 135.00 (AAPL1721D135),0.60,0.63,77,167,135.0,0.220594337614
6827,17 Apr 135.00 (AAPL1721D135-4),0.60,0.63,10,167,135.0,0.220594337614
6831,17 Apr 135.00 (AAPL1721D135-E),0.60,0.63,47,167,135.0,0.220594337614
6832,17 Apr 135.00 (AAPL1721D135-I),0.60,0.63,18,167,135.0,0.220594337614
7035,17 Apr 210.00 (AAPL1721D210),0.0,0.03,400,167,210.0,0.328157065057
7036,17 Apr 210.00 (AAPL1721D210-3),0.0,0.03,16,167,210.0,0.328157065057
7037,17 Apr 210.00 (AAPL1721D210-4),0.0,0.03,68,167,210.0,0.328157065057
7038,17 Apr 210.00 (AAPL1721D210-8),0.0,0.03,69,167,210.0,0.328157065057
7039,17 Apr 210.00 (AAPL1721D210-A),0.0,0.03,63,167,210.0,0.328157065057
7043,17 Apr 210.00 (AAPL1721D210-J),0.0,0.03,45,167,210.0,0.328157065057
7047,17 Apr 210.00 (AAPL1721D210-S),0.0,0.03,56,167,210.0,0.328157065057
7048,17 Apr 210.00 (AAPL1721D210-X),0.0,0.03,61,167,210.0,0.328157065057
7049,17 Apr 210.00 (AAPL1721D210-Y),0.0,0.03,22,167,210.0,0.328157065057
7065,17 Jun 50.00 (AAPL1716F50),59.45,60.70,9,228,50.0,0.738119075114
7071,17 Jun 50.00 (AAPL1716F50-E),59.45,60.90,7,228,50.0,0.748937098574
7095,17 Jun 60.00 (AAPL1716F60),49.50,50.45,120,228,60.0,0.574988711956
7098,17 Jun 60.00 (AAPL1716F60-8),49.55,50.45,70,228,60.0,0.577362790338
7101,17 Jun 60.00 (AAPL1716F60-E),49.55,50.45,40,228,60.0,0.577362790338
7105,17 Jun 60.00 (AAPL1716F60-O),49.55,50.45,10,228,60.0,0.577362790338
7155,17 Jun 80.00 (AAPL1716F80),30.60,31.05,20,228,80.0,0.386688516265
7162,17 Jun 80.00 (AAPL1716F80-I),30.60,31.05,20,228,80.0,0.386688516265
7275,17 Jun 100.00 (AAPL1716F100),14.00,14.25,278,228,100.0,0.281534668474
7280,17 Jun 100.00 (AAPL1716F100-B),14.00,14.25,3,228,100.0,0.281534668474
7281,17 Jun 100.00 (AAPL1716F100-E),14.00,14.20,24,228,100.0,0.280708700466
7286,17 Jun 100.00 (AAPL1716F100-P),14.00,14.30,250,228,100.0,0.282360328123
7290,17 Jun 105.00 (AAPL1716F105),10.75,10.95,79,228,105.0,0.266588547861
7296,17 Jun 105.00 (AAPL1716F105-E),10.75,10.95,5,228,105.0,0.266588547861
7297,17 Jun 105.00 (AAPL1716F105-I),10.75,10.95,12,228,105.0,0.266588547861
7301,17 Jun 105.00 (AAPL1716F105-P),10.75,11.05,60,228,105.0,0.268110735654
7305,17 Jun 110.00 (AAPL1716F110),7.95,8.15,298,228,110.0,0.254203711801
7306,17 Jun 110.00 (AAPL1716F110-3),7.95,8.15,7,228,110.0,0.254203711801
7307,17 Jun 110.00 (AAPL1716F110-4),7.95,8.15,34,228,110.0,0.254203711801
7309,17 Jun 110.00 (AAPL1716F110-A),7.95,8.15,5,228,110.0,0.254203711801
7311,17 Jun 110.00 (AAPL1716F110-E),7.95,8.15,218,228,110.0,0.254203711801
7312,17 Jun 110.00 (AAPL1716F110-I),7.95,8.15,8,228,110.0,0.254203711801
7315,17 Jun 110.00 (AAPL1716F110-O),7.95,8.15,4,228,110.0,0.254203711801
7316,17 Jun 110.00 (AAPL1716F110-P),7.95,8.15,7,228,110.0,0.254203711801
7318,17 Jun 110.00 (AAPL1716F110-X),7.95,8.15,8,228,110.0,0.254203711801
7319,17 Jun 110.00 (AAPL1716F110-Y),7.95,8.10,3,228,110.0,0.253468945822
7320,17 Jun 115.00 (AAPL1716F115),5.70,5.85,1974,228,115.0,0.244552431293
7322,17 Jun 115.00 (AAPL1716F115-4),5.70,5.85,12,228,115.0,0.244552431293
7324,17 Jun 115.00 (AAPL1716F115-A),5.70,5.85,5,228,115.0,0.244552431293
7325,17 Jun 115.00 (AAPL1716F115-B),5.70,5.90,22,228,115.0,0.245300798661
7326,17 Jun 115.00 (AAPL1716F115-E),5.70,5.85,81,228,115.0,0.244552431293
7327,17 Jun 115.00 (AAPL1716F115-I),5.70,5.85,23,228,115.0,0.244552431293
7330,17 Jun 115.00 (AAPL1716F115-O),5.70,5.85,14,228,115.0,0.244552431293
7331,17 Jun 115.00 (AAPL1716F115-P),5.70,5.85,1796,228,115.0,0.244552431293
7333,17 Jun 115.00 (AAPL1716F115-X),5.70,5.85,15,228,115.0,0.244552431293
7335,17 Jun 120.00 (AAPL1716F120),4.00,4.05,1201,228,120.0,0.237615480975
7338,17 Jun 120.00 (AAPL1716F120-8),3.80,4.05,6,228,120.0,0.234382537154
7339,17 Jun 120.00 (AAPL1716F120-A),3.95,4.05,13,228,120.0,0.236808377703
7340,17 Jun 120.00 (AAPL1716F120-B),3.95,4.20,5,228,120.0,0.239227478183
7341,17 Jun 120.00 (AAPL1716F120-E),3.95,4.05,555,228,120.0,0.236808377703
7342,17 Jun 120.00 (AAPL1716F120-I),4.00,4.05,7,228,120.0,0.237615480975
7345,17 Jun 120.00 (AAPL1716F120-O),3.95,4.05,114,228,120.0,0.236808377703
7346,17 Jun 120.00 (AAPL1716F120-P),4.00,4.05,493,228,120.0,0.237615480975
7348,17 Jun 120.00 (AAPL1716F120-X),3.95,4.05,3,228,120.0,0.236808377703
7350,17 Jun 125.00 (AAPL1716F125),2.67,2.72,1416,228,125.0,0.231263541174
7352,17 Jun 125.00 (AAPL1716F125-4),2.61,2.96,3,228,125.0,0.234568162159
7354,17 Jun 125.00 (AAPL1716F125-A),2.66,2.77,1266,228,125.0,0.232000222946
7355,17 Jun 125.00 (AAPL1716F125-B),2.67,2.80,3,228,125.0,0.232735563452
7356,17 Jun 125.00 (AAPL1716F125-E),2.67,2.72,6,228,125.0,0.231263541174
7357,17 Jun 125.00 (AAPL1716F125-I),2.67,2.72,33,228,125.0,0.231263541174
7360,17 Jun 125.00 (AAPL1716F125-O),2.68,2.72,63,228,125.0,0.231447838343
7361,17 Jun 125.00 (AAPL1716F125-P),2.67,2.72,20,228,125.0,0.231263541174
7363,17 Jun 125.00 (AAPL1716F125-X),2.66,2.72,21,228,125.0,0.231079159047
7365,17 Jun 130.00 (AAPL1716F130),1.73,1.78,96,228,130.0,0.226558658644
7366,17 Jun 130.00 (AAPL1716F130-3),1.73,1.82,16,228,130.0,0.227446581497
7367,17 Jun 130.00 (AAPL1716F130-4),1.73,1.83,12,228,130.0,0.227668027775
7369,17 Jun 130.00 (AAPL1716F130-A),1.73,1.83,10,228,130.0,0.227668027775
7371,17 Jun 130.00 (AAPL1716F130-E),1.73,1.83,35,228,130.0,0.227668027775
7372,17 Jun 130.00 (AAPL1716F130-I),1.73,1.78,10,228,130.0,0.226558658644
7376,17 Jun 130.00 (AAPL1716F130-P),1.73,1.85,11,228,130.0,0.228110286266
7380,17 Jun 135.00 (AAPL1716F135),1.12,1.16,42,228,135.0,0.224473051666
7381,17 Jun 135.00 (AAPL1716F135-3),1.12,1.29,14,228,135.0,0.228062165168
7382,17 Jun 135.00 (AAPL1716F135-4),1.10,1.17,8,228,135.0,0.22419345059
7387,17 Jun 135.00 (AAPL1716F135-I),1.12,1.16,18,228,135.0,0.224473051666
7395,17 Jun 140.00 (AAPL1716F140),0.70,0.76,167,228,140.0,0.223190537403
7396,17 Jun 140.00 (AAPL1716F140-3),0.70,0.76,16,228,140.0,0.223190537403
7397,17 Jun 140.00 (AAPL1716F140-4),0.70,0.76,20,228,140.0,0.223190537403
7399,17 Jun 140.00 (AAPL1716F140-A),0.70,0.76,21,228,140.0,0.223190537403
7401,17 Jun 140.00 (AAPL1716F140-E),0.70,0.76,59,228,140.0,0.223190537403
7402,17 Jun 140.00 (AAPL1716F140-I),0.70,0.76,38,228,140.0,0.223190537403
7408,17 Jun 140.00 (AAPL1716F140-X),0.70,0.76,13,228,140.0,0.223190537403
7410,17 Jun 145.00 (AAPL1716F145),0.45,0.48,141,228,145.0,0.222761419678
7416,17 Jun 145.00 (AAPL1716F145-E),0.45,0.50,120,228,145.0,0.223732120438
7417,17 Jun 145.00 (AAPL1716F145-I),0.45,0.48,19,228,145.0,0.222761419678
7425,17 Jun 150.00 (AAPL1716F150),0.32,0.34,48,228,150.0,0.227395600718
7432,17 Jun 150.00 (AAPL1716F150-I),0.29,0.34,46,228,150.0,0.225490305157
7440,17 Jun 155.00 (AAPL1716F155),0.19,0.23,3,228,155.0,0.227519121681
7725,17 Jul 105.00 (AAPL1721G105),11.35,11.60,96,259,105.0,0.271402594468
7728,17 Jul 105.00 (AAPL1721G105-8),11.30,11.60,21,259,105.0,0.270688754817
7731,17 Jul 105.00 (AAPL1721G105-E),11.30,11.60,75,259,105.0,0.270688754817
7740,17 Jul 110.00 (AAPL1721G110),8.55,8.75,65,259,110.0,0.25788528924
7746,17 Jul 110.00 (AAPL1721G110-E),8.60,8.75,65,259,110.0,0.258576597468
7755,17 Jul 115.00 (AAPL1721G115),6.30,6.50,1078,259,115.0,0.249329326269
7757,17 Jul 115.00 (AAPL1721G115-4),6.30,6.50,10,259,115.0,0.249329326269
7759,17 Jul 115.00 (AAPL1721G115-A),6.30,6.50,700,259,115.0,0.249329326269
7760,17 Jul 115.00 (AAPL1721G115-B),6.30,6.50,4,259,115.0,0.249329326269
7761,17 Jul 115.00 (AAPL1721G115-E),6.30,6.50,50,259,115.0,0.249329326269
7762,17 Jul 115.00 (AAPL1721G115-I),6.30,6.55,7,259,115.0,0.250030227565
7765,17 Jul 115.00 (AAPL1721G115-O),6.30,6.55,81,259,115.0,0.250030227565
7768,17 Jul 115.00 (AAPL1721G115-X),6.30,6.50,6,259,115.0,0.249329326269
7769,17 Jul 115.00 (AAPL1721G115-Y),6.30,6.50,220,259,115.0,0.249329326269
7770,17 Jul 120.00 (AAPL1721G120),4.50,4.65,159,259,120.0,0.241452480513
7780,17 Jul 120.00 (AAPL1721G120-O),4.50,4.65,54,259,120.0,0.241452480513
7781,17 Jul 120.00 (AAPL1721G120-P),4.50,4.65,105,259,120.0,0.241452480513
7785,17 Jul 125.00 (AAPL1721G125),3.10,3.30,168,259,125.0,0.23582265972
7787,17 Jul 125.00 (AAPL1721G125-4),3.10,3.30,31,259,125.0,0.23582265972
7791,17 Jul 125.00 (AAPL1721G125-E),3.10,3.30,60,259,125.0,0.23582265972
7795,17 Jul 125.00 (AAPL1721G125-O),3.10,3.25,75,259,125.0,0.234988110417
7815,17 Jul 135.00 (AAPL1721G135),1.40,1.51,14,259,135.0,0.227639209557
7820,17 Jul 135.00 (AAPL1721G135-B),1.39,1.51,14,259,135.0,0.227400767706
8310,17 Nov 100.00 (AAPL1717K100),16.35,16.50,60,381,100.0,0.29237744616
8316,17 Nov 100.00 (AAPL1717K100-E),16.35,16.50,14,381,100.0,0.29237744616
8317,17 Nov 100.00 (AAPL1717K100-I),16.35,16.50,6,381,100.0,0.29237744616
8320,17 Nov 100.00 (AAPL1717K100-O),16.35,16.45,33,381,100.0,0.29175445832
8321,17 Nov 100.00 (AAPL1717K100-P),16.35,16.60,4,381,100.0,0.293623261751
8340,17 Nov 110.00 (AAPL1717K110),10.75,10.90,15,381,110.0,0.271801933352
8342,17 Nov 110.00 (AAPL1717K110-4),10.70,10.90,10,381,110.0,0.271225590763
8346,17 Nov 110.00 (AAPL1717K110-E),10.75,10.90,4,381,110.0,0.271801933352
8355,17 Nov 115.00 (AAPL1717K115),8.40,8.55,3,381,115.0,0.261478725154
8370,17 Nov 120.00 (AAPL1717K120),6.50,6.65,317,381,120.0,0.25438313852
8373,17 Nov 120.00 (AAPL1717K120-8),6.50,6.75,177,381,120.0,0.255580267415
8374,17 Nov 120.00 (AAPL1717K120-A),6.50,6.75,34,381,120.0,0.255580267415
8376,17 Nov 120.00 (AAPL1717K120-E),6.50,6.65,27,381,120.0,0.25438313852
8381,17 Nov 120.00 (AAPL1717K120-P),6.50,6.65,12,381,120.0,0.25438313852
8383,17 Nov 120.00 (AAPL1717K120-X),6.50,6.70,67,381,120.0,0.254981810782
8385,17 Nov 125.00 (AAPL1717K125),4.95,5.10,1574,381,125.0,0.248548493381
8387,17 Nov 125.00 (AAPL1717K125-4),4.95,5.10,61,381,125.0,0.248548493381
8389,17 Nov 125.00 (AAPL1717K125-A),4.95,5.10,176,381,125.0,0.248548493381
8391,17 Nov 125.00 (AAPL1717K125-E),4.95,5.10,615,381,125.0,0.248548493381
8392,17 Nov 125.00 (AAPL1717K125-I),4.95,5.10,206,381,125.0,0.248548493381
8394,17 Nov 125.00 (AAPL1717K125-K),4.95,5.10,10,381,125.0,0.248548493381
8395,17 Nov 125.00 (AAPL1717K125-O),4.95,5.10,3,381,125.0,0.248548493381
8396,17 Nov 125.00 (AAPL1717K125-P),4.95,5.20,35,381,125.0,0.249824496848
8397,17 Nov 125.00 (AAPL1717K125-S),4.95,5.10,10,381,125.0,0.248548493381
8398,17 Nov 125.00 (AAPL1717K125-X),4.95,5.10,454,381,125.0,0.248548493381
8400,17 Nov 130.00 (AAPL1717K130),3.70,3.80,125,381,130.0,0.242694190063
8402,17 Nov 130.00 (AAPL1717K130-4),3.70,3.85,100,381,130.0,0.243396147301
8404,17 Nov 130.00 (AAPL1717K130-A),3.70,3.80,3,381,130.0,0.242694190063
8407,17 Nov 130.00 (AAPL1717K130-I),3.70,3.80,20,381,130.0,0.242694190063
8430,17 Nov 140.00 (AAPL1717K140),2.01,2.07,25,381,140.0,0.23525447685
8440,17 Nov 140.00 (AAPL1717K140-O),2.01,2.07,6,381,140.0,0.23525447685
8441,17 Nov 140.00 (AAPL1717K140-P),2.01,2.07,15,381,140.0,0.23525447685
8460,17 Nov 150.00 (AAPL1717K150),1.03,1.07,936,381,150.0,0.229380167367
8463,17 Nov 150.00 (AAPL1717K150-8),0.95,1.64,531,381,150.0,0.241751016165
8464,17 Nov 150.00 (AAPL1717K150-A),1.03,1.07,102,381,150.0,0.229380167367
8465,17 Nov 150.00 (AAPL1717K150-B),1.02,1.07,6,381,150.0,0.229114193844
8466,17 Nov 150.00 (AAPL1717K150-E),1.02,1.08,66,381,150.0,0.229380167367
8470,17 Nov 150.00 (AAPL1717K150-O),1.03,1.07,7,381,150.0,0.229380167367
8471,17 Nov 150.00 (AAPL1717K150-P),1.03,1.07,46,381,150.0,0.229380167367
8473,17 Nov 150.00 (AAPL1717K150-X),1.00,1.08,177,381,150.0,0.228847606927
8550,18 Jan 47.50 (AAPL1819A47.5),61.55,63.45,3,443,47.5,0.66623468494
8561,18 Jan 47.50 (AAPL1819A47.5-P),61.55,63.45,3,443,47.5,0.66623468494
8580,18 Jan 55.00 (AAPL1819A55),54.20,55.70,10,443,55.0,0.558394736785
8590,18 Jan 55.00 (AAPL1819A55-O),53.80,57.40,10,443,55.0,0.594112162399
8625,18 Jan 70.00 (AAPL1819A70),40.75,41.20,3,443,70.0,0.431960610386
8655,18 Jan 80.00 (AAPL1819A80),31.50,32.15,82,443,80.0,0.359533815149
8657,18 Jan 80.00 (AAPL1819A80-4),31.50,32.15,60,443,80.0,0.359533815149
8660,18 Jan 80.00 (AAPL1819A80-B),31.50,32.25,5,443,80.0,0.36120218894
8662,18 Jan 80.00 (AAPL1819A80-I),31.50,32.15,4,443,80.0,0.359533815149
8666,18 Jan 80.00 (AAPL1819A80-P),31.50,32.25,11,443,80.0,0.36120218894
8685,18 Jan 85.00 (AAPL1819A85),27.70,28.05,87,443,85.0,0.342104086628
8696,18 Jan 85.00 (AAPL1819A85-P),27.60,28.05,85,443,85.0,0.340615607434
8715,18 Jan 90.00 (AAPL1819A90),23.85,24.35,60,443,90.0,0.325536550653
8720,18 Jan 90.00 (AAPL1819A90-B),23.80,24.35,30,443,90.0,0.324864444187
8721,18 Jan 90.00 (AAPL1819A90-E),23.75,24.35,6,443,90.0,0.324192043019
8726,18 Jan 90.00 (AAPL1819A90-P),23.80,24.35,15,443,90.0,0.324864444187
8728,18 Jan 90.00 (AAPL1819A90-X),23.85,24.35,4,443,90.0,0.325536550653
8729,18 Jan 90.00 (AAPL1819A90-Y),23.75,24.45,4,443,90.0,0.325536550653
8730,18 Jan 92.50 (AAPL1819A92.5),21.80,22.45,6,443,92.5,0.313404855147
